msno,churn_probability,reason_1,category_1,reason_2,category_2,reason_3,category_3
kpjGopieoD9oqfRMbg3Sv3vFv9HW8cvKsrPW5DaiJ+Y=,0.1658,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
JQW1z6BLslQsHKiFyZfIcPyp9bnCrosv23/eLLpxxn8=,0.9823,직접적인 서비스 취소 요청 발생,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독
RzjtEepsnExMsQhozVo/hJR5hlKX2DktHFGuDlBJEL8=,0.1245,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
IjWZRfc8UXUNEEpNjSjB/OJiSoFna2E/XycluxajnU4=,0.1021,결제 및 갱신 횟수 부족,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
0LsJiAOivwsbXT5bT4RYjWQdPOmsPPJbQtSAPtNgnBM=,0.1393,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
X8xg/AukzWacA79J5m2FPErDv3z++vLq5iD+OQPetVg=,0.1519,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
zyTEcTtphUixIWpw37Yv1cUVyDQA6G+fe+W6TqrW7xc=,0.1476,실제 결제 금액 관련 특이점,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
H1m95PncdKLAaz4xDaOp7JPrWXY3EwwitH5b5sUAR1c=,0.1458,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
pZlzjq9SjEdekYSvt24fUSN0YhjifBJwJblvE2gcbWg=,0.151,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
k+kcrxOQPKGErg7G2iIuMLZAqHTgyZA6t0EsryH9Po0=,0.1083,서비스 가입 기간(장기/단기) 특성,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
NSysjnPB3ejC0iAStWhYMNcHnB/DqGoHrvs7qfmD7yo=,0.1373,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,50% 이하 청취 비중 높음,활동 및 참여,플랜 가격 관련 요인,결제 및 구독
3mwG27Eehw84O52myXLSyoMvzkiGbYdPZxJGvSP0vFQ=,0.7225,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,num_unq,기타
Op8z1J4Zcc/hcnIc1ewu0O5m/J+JUAMblMmuAp1WKpI=,0.1327,지역적 인구 통계 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
5lPCRAWrg8sDcBRPhmE6bpQxUALvXQU4DcWSQxXp8WE=,0.0405,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
cMEjjplx55f+l4C/Su9mWgJPil+eOq/T4+4uTFspFFA=,0.9403,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
+26LIV+I6MBmFPH7zNaJ0xnerqm0AfG45bomQLucXUc=,0.1716,실제 결제 금액 관련 특이점,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
IsXECS9h8RwZhRAtGwU/VPtkYT/decDYLkw1ZdGFssI=,0.9736,직접적인 서비스 취소 요청 발생,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
Ke7RcqXDcO4SThN46+/N/q9NxyrWS0zaqLRRLnqR+u8=,0.939,직접적인 서비스 취소 요청 발생,결제 및 구독,실제 결제 금액 관련 특이점,결제 및 구독,지역적 인구 통계 특성,사용자 프로필
NAHnFdN1V7fNapQmrBbN/0yb97m/l6HC8aKogL3wzgA=,0.9929,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
I02V2wE73yjpbIVMQ3TCymPwELJ+z+7PJsrhFKSzUGg=,0.1548,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
HoSBTTQGKrVICA+4G9Jft7PgOV8Ajh3kUffJRzbSFts=,0.1383,서비스 가입 기간(장기/단기) 특성,활동 및 참여,전체 스트리밍 시간 부족,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
fy1/Lsy7OdmY9k7roYI3vuLVfQo5NomjjAwPp04hHFM=,0.9501,자동 결제 해지 또는 미설정,결제 및 구독,결제 플랜 기간 (단기 이용 등),결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
Q2gDA74KrATx2Jy7UxhXHzK/XZp8Kge4K+etW0frljM=,0.1467,지역적 인구 통계 특성,사용자 프로필,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
b/4xNBolLC8kTD5frrJ+z4UT3t77KSLpslYW+et4PIQ=,0.099,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여
UnU7aR4mQ1wyXoda3+n59GdbENpoHopLPipWo2Em3+M=,0.0858,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,전체 스트리밍 곡 수 부족,콘텐츠 이용 습관
QBWFT/uspSOkgl4nE1z+Ucx0wYZcVp8w/h7WBtHwP5M=,0.6167,자동 결제 해지 또는 미설정,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
f7NQ4B6BzeP0jZicmFGy8AtDD1gCYtlR1NZN4K5cTQg=,0.1578,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
OhtBG7Z8kSBQjNYRIusXFPhZvdYbtVedVswn6GqSZo4=,0.5215,자동 결제 해지 또는 미설정,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
xQjuSMRsf2G7CDYhspfWlRHuw34Gj4JGzDYY+1wy8xU=,0.1207,50% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
8MXg1UZWyK1lk9kWYxaXCcioPpKaoGpX4l0vBgMWBX8=,0.0986,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
WQ6o1npF9NjkbS3y6mXt1Ar04tLLFP87S0GfbnRT898=,0.0329,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
+Mcae7Dv7Dfv9GdLRJRF5fgC/EUVmhixgNiBxL9A9Uw=,0.1093,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
dHeU+2PTZPUJvIBMRUqBD/FB/vfuZqxRdMIiIeyUX9Q=,0.1073,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
SQqiQUfKftpeqgYw8SFMHd1jmewPOFKa29yZnUx4bzk=,0.1231,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
oHZCVAJsPRvElr2mZSLlcDX2UiAMaC2w9dycsqCvg7I=,0.1222,서비스 가입 기간(장기/단기) 특성,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독,플랜 가격 관련 요인,결제 및 구독
A1ThEDcEO68VkZ7GW8RxMLOtqe+YLsF2ZGyvyQ0ZMx4=,0.0661,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
qEPy1VySg3VrctmN/PWTeG7/HE84+k0hqU3jk09oaPM=,0.9685,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,플랜 가격 관련 요인,결제 및 구독
befOIas3GT9X9OTyXFbQfyge06NjDwk8qBw931hvdrQ=,0.1806,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
YrWyCjB/W84BsEoHKbXIDRaULfJn9oeXWISvCUtAA4s=,0.62,자동 결제 해지 또는 미설정,결제 및 구독,num_unq,기타,특정 결제 수단 이용 특성,결제 및 구독
wM9u6ymtPRbh2n1ITvCV83vrWS1u4BRQ3BaHyf+m6hg=,0.1136,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
NTzMyrPz8SAORr1h/T1ZAb9JmmFdFxM4UrrBQjxFajQ=,0.8219,직접적인 서비스 취소 요청 발생,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
3NCca438Kql333oQsF16seR4FYYIo9jmv1AsQj2Kzr4=,0.1595,특정 가입 경로(플랫폼) 특성,사용자 프로필,플랜 가격 관련 요인,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
safgyGaEO8NiI67Tt3HXadHceUQGPLaZXhUFUuFRtNM=,0.1478,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
D4mVYarIlENmAIagtNNLf+qrXA2CKPyjKWuPFjXZbsI=,0.9379,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,num_unq,기타
pzPaJmrSMuAhNXwJ+IWGJH80kuESQoCI58OhVwqepFs=,0.0878,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
6DPo3yde63Kk5acOPd94ssVpOU66HTgM2TPcmY1Grag=,0.1338,특정 결제 수단 이용 특성,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독
baZLkiT6/qxHnuKtKKOmm793mhTtdLx2RE83gLEfbsk=,0.1458,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
u/+weKrxmUL2S+B7jwr/9P5H3yNhyhoS98pCKg3i6GQ=,0.1168,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
6Szb1IZzMgaZwtUCGznxZLgtfl0KGZoDfthuqv83Iuc=,0.1255,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
JKIb4nB7SiPAh3VEbPFIRO6qkPg3egQQ4PXqp6ya1wU=,0.1581,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여
bVFIZ/ZuY4qFeGnhUhEDeSEBloAmG1DgyRj5CsIjsCA=,0.2951,결제 및 갱신 횟수 부족,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독
ZgdfWOE3GIaB8QJ0H77rluy0iOgo51Re1M4WKv1CvYo=,0.1159,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
BQLzDkvgYLvmq7fX7I+jQp34fh2fmRUikk6b90/BztI=,0.2477,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
pCCHd86rEWRmYA5J4baFwLpiLcKRla7RF8M9ufHYh+0=,0.1557,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,플랜 가격 관련 요인,결제 및 구독
gvcR9ADlQz56/oenJpC0qRdvPQ0pQI/ca7BF+JGQB4U=,0.1913,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필
EYLZ8I+ImmtJk/7XRUwDwBdP2WHOlv78S7ppugsh+lQ=,0.1692,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,플랜 가격 관련 요인,결제 및 구독
Im3zdW5JAY5k9y2qBj9FYb247lAEiPzlA8fulFce6E0=,0.1686,서비스 가입 기간(장기/단기) 특성,활동 및 참여,플랜 가격 관련 요인,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
MYqF6olQjeajfEw8HCTZvG4PRKSGpUWHiRVMSrcJDF4=,0.9714,직접적인 서비스 취소 요청 발생,결제 및 구독,서비스 가입 기간(장기/단기) 특성,활동 및 참여,결제 및 갱신 횟수 부족,결제 및 구독
Kpoi4V4z8+b7xBF8HgmZdZ82IDxa/i4A7pGg91d/wQY=,0.1068,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,음악 청취 다양성 부족,콘텐츠 이용 습관
GosZEIugVPG4eS45OtRoyNumD1DqJkupOv+sQ7WygH0=,0.156,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
M1KpnZh911dQBm9yKKSoej4p//SL8G254MUE2VAX2eA=,0.0952,서비스 가입 기간(장기/단기) 특성,활동 및 참여,전체 스트리밍 곡 수 부족,콘텐츠 이용 습관,특정 결제 수단 이용 특성,결제 및 구독
lYN35/oJt0+vBHzj7heauRwRaexW4m4A9iSM38bUzfE=,0.0354,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
VcGGQlQUBYJ4YG8KmmnIMkOuKNv+W3gdtF0BQDmex6o=,0.9492,자동 결제 해지 또는 미설정,결제 및 구독,결제 플랜 기간 (단기 이용 등),결제 및 구독,플랜 가격 관련 요인,결제 및 구독
Aut/l1EvztanVpNFKatfoYYSHZrgDzViDzLsAe0unmE=,0.1214,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
dlRi99tTaHiMy5GSkd3a3GW0cnFguqs+/hLuVZOyEi0=,0.1941,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
qv6jXWeNdErWNYOpyfmhwXn5wWO2HKoOmls2RqL4Tlw=,0.1929,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
murDLdFThpato3acxegKCWn76x18+TjK52/h3fecYbw=,0.1679,서비스 가입 기간(장기/단기) 특성,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여
JkCqGyywfWP8zPhvBCe8P7uoR5qDtR4qe9jMGMEHrzQ=,0.1197,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
C5Ynv2ccsy8lwpEiz4ev9IRQOcBUT6VbttcysUS6jIU=,0.9654,직접적인 서비스 취소 요청 발생,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,전체 스트리밍 곡 수 부족,콘텐츠 이용 습관
kLZMm9Qm06j0jlp4vB6fSi9HFvZqWnGS+VeMiVJwnS0=,0.2694,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
DRkvsjV8oatiPJABFPk1MKg07T1HmDLwylzF983Spic=,0.033,서비스 가입 기간(장기/단기) 특성,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관,25% 이하 청취 비중 높음,활동 및 참여
6Zl4SohxQ1rOwd8e8M8v6EMUtgIi1Xcr3wSy53EFFTc=,0.0891,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
vdq4Hr4s72ZZblp4JEmHzUYFeC9K2UyRS9Csy35kTpc=,0.1545,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
0AML3+272gUMWxJ4Zxp9fVLSuGqBtA9SaCweNvDOM6k=,0.1172,특정 결제 수단 이용 특성,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
bMsyDkW9CX5fHOSQdNlDsHP1PouLe7cGtRDw3e5gIYo=,0.9983,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
NcuWnXIFT6Rj9sZ2DVImxEYwcBIOQ4jLXPP8JmCJz8g=,0.1291,결제 및 갱신 횟수 부족,결제 및 구독,실제 결제 금액 관련 특이점,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여
OQq5fmNpmAbj8kD+P8f6WD93aDkR2bfvwU5H6mSeVf4=,0.4038,자동 결제 해지 또는 미설정,결제 및 구독,50% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
U/BIywANDTyIiHbNoHIdwN5KxHQv2kQd7ml0ZSW9d2Q=,0.1362,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,50% 이하 청취 비중 높음,활동 및 참여
I3S+PtffVFLwzIeWByvpH12vZW1cMpnCxfA8onCRhsc=,0.1593,75% 이하 청취 비중 높음,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,50% 이하 청취 비중 높음,활동 및 참여
F7L146jUmQOo4GcL9Bn3p1u4t3WOzj3q4C4hhNO2eLw=,0.2741,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,25% 이하 청취 비중 높음,활동 및 참여
gHQImLpDozmj+1+k9v1/asaqD0DXZUxHWwyRBSk9V9A=,0.0867,서비스 가입 기간(장기/단기) 특성,활동 및 참여,25% 이하 청취 비중 높음,활동 및 참여,98.5% 이하 청취 비중 높음,활동 및 참여
qfT2os/u/Z55uialt8rwnDTOhW8v+hdBuHL9BmhnW+8=,0.4654,자동 결제 해지 또는 미설정,결제 및 구독,플랜 가격 관련 요인,결제 및 구독,특정 결제 수단 이용 특성,결제 및 구독
L1sBr+N1vUXVBCkUAEByZuw+D+PC4jntf/3xThYa+ZU=,0.1686,서비스 가입 기간(장기/단기) 특성,활동 및 참여,지역적 인구 통계 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
HZR0kxP8c2a51L9OkyAgj8+2MEfgspI6rdrIe5AahDo=,0.0934,서비스 가입 기간(장기/단기) 특성,활동 및 참여,사용자 연령대 특성,사용자 프로필,특정 결제 수단 이용 특성,결제 및 구독
ucTsuAuduVDw55hpwOVegZuyrZvCWHUPt/Lzz1EBsSI=,0.5523,자동 결제 해지 또는 미설정,결제 및 구독,25% 이하 청취 비중 높음,활동 및 참여,num_unq,기타
o5Hb3eE9AGPBQFKmjmIq8UhW8FsPd7qY7ItM3eNE8+M=,0.252,서비스 가입 기간(장기/단기) 특성,활동 및 참여,실제 결제 금액 관련 특이점,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
gImukmvi/TwuRbwSRfcuE2o1Zo5n0QfrdSr2kPIyByg=,0.9874,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
4BCJQDRHTgqXZvDpmXe/GHHFcmM4NoilrWo9jRXA0lc=,0.8169,자동 결제 해지 또는 미설정,결제 및 구독,지역적 인구 통계 특성,사용자 프로필,실제 결제 금액 관련 특이점,결제 및 구독
pd0eNriCAti1Kv5ApJD3zPWN8EErEylWOMVeNSsj2ZU=,0.9915,결제 플랜 기간 (단기 이용 등),결제 및 구독,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독
fz4FIJ5C6r0iljJeuieSKH76lyQtFryYhZcL0sUfG5Y=,0.1589,서비스 가입 기간(장기/단기) 특성,활동 및 참여,75% 이하 청취 비중 높음,활동 및 참여,음악 완청 비율 저조 (관심도 하락),콘텐츠 이용 습관
2DFpHfZGlZGoqbHXdqo4XRrtZy1IwtS4AzI0pRYRfo8=,0.1435,25% 이하 청취 비중 높음,활동 및 참여,특정 결제 수단 이용 특성,결제 및 구독,특정 가입 경로(플랫폼) 특성,사용자 프로필
/NvLm4ThzE6lcnhQsFPdnIbyXAS/dcJFuZ4o48hgSeg=,0.1858,서비스 가입 기간(장기/단기) 특성,활동 및 참여,특정 가입 경로(플랫폼) 특성,사용자 프로필,98.5% 이하 청취 비중 높음,활동 및 참여
UqiOEkfXYEutIC9uTYCHoiKxyiNSbz0heg/hKbS28yY=,0.9831,자동 결제 해지 또는 미설정,결제 및 구독,결제 및 갱신 횟수 부족,결제 및 구독,실제 결제 금액 관련 특이점,결제 및 구독
