msno,city,bd,gender,registered_via,registration_init_time
Rkh58CPbZBcXLhilOkYDTELYk+Yy0lAAIZe1wJMPdms=,15,22,female,3,20160803
eg5qoRmdKf6KUane6NW0RoPFODpwLBs+Yumw8y9yDWQ=,17,36,female,3,20150607
sZ2995MfaVBPQVY7ekLz5yjZ/x5PGorhFUWEyKHLUL8=,15,21,male,3,20120824
e3CJtQSi7t0TYNxK2AIsHdW8HixaMH4yOD890UrMupA=,5,39,male,9,20120831
D2P58C2whq+EUugek4q9j9FBBc5QgdIcgVKsu+LHUtw=,12,23,female,9,20150430
Asg8rnuKMW+36fRJkde0GW97JoEXgqig1Q41Dk0Y1C4=,13,25,male,7,20120111
De1VkUHctXUm20/X7pox2OO9vnVHBVXMz/Ta9WYh5fg=,9,23,male,9,20150115
iHtIy4R+53jeKZmcdFTuYa2iYul/ZvI3U/eyIuxXJQw=,11,30,male,9,20070831
JAXIE7s5H5WSgdskVGIWrZ17MviALbqeM6DxrSFIpd4=,22,30,male,9,20150903
OR3/ohdoo31vDunArjnkUgU1R5QuMy3yW4BaxlSELOc=,14,59,female,3,20150907
B4S7PNiB1CAqKIrKu8081r5/E6PQ7gq2+epZ7g4iagk=,21,22,male,4,20160806
eOVUmkGUbn+3Tbxkr0mPiJZJdn2lXMWR19A8d1k37LM=,17,26,female,7,20120429
DcDxUaQ3/Fd3tadd7L+v4MpSMtZ07GPiqkvoX+QaZJs=,13,34,male,3,20120824
lc++naMYZs4tP8ivio4JKrjehw1BRNdlU3HrXW3KF/I=,13,22,female,9,20120826
winJ0DYkth/pIAHyy0UWv5f8i/a7qzEUEO8XhuQgZRI=,22,18,female,9,20100326
pk2g4TpCHL8nhZVmUrp7zGjpOtni+uzMECSzPVPtPhU=,22,37,male,9,20100425
9RpugW+YJLFAWs2GSk5NhmRhP1Fr8NYwV4hRHsdID/Q=,4,33,male,3,20121011
1NguHvUQGzI0Pg1RoPNH2D9gNXeS+K+yzVq60y/G/JA=,15,21,male,3,20121016
hvp2vUK5A+YMd29n647Y65YN6xbbB+LIiYIa7qZk9ok=,14,25,female,9,20121124
dm+eHJeU3iANnOQEsh/GmMjlcB6/Qn4OoiuWq1PdQAA=,9,28,male,3,20130107
WkpnzL7ttsmuRTrFRQFJK54kb4PkDUl+pcVq0y7aHDQ=,22,22,male,9,20140331
5cBra1vLBR8FAB0qbI47N4lQxt8yfA/tIyzDgpL+isM=,8,23,male,3,20140422
4l33+Jqb6F/y0SdifSNlvCbAwVimubplTz/JquZDrNc=,13,33,male,3,20140926
qm15+e1XloBj3tQ7ocKO9D2oMpTuQPqSEkneyNGA+e4=,6,31,male,9,20101015
lBWAuUQ3FNGX9yKTHV8/VD13nHZiiz1aWF7RYi+qhxM=,6,39,male,4,20160913
g+YUOo8fe3xQD91jCn25XCcJHIow+SVTny205GFj4q4=,1,42,male,3,20160921
ZWQPmThBL2g12bgzTteFuNIkBN1xYVqB2t2c5LhymOY=,4,47,male,9,20090312
OctKGsuCX++NdzRsbQtbzK0MG5LxZWimuGR0YooIIoM=,13,30,female,3,20130131
huG10WhlSbhQYFQToDyVAfoeiFY9LI0e2QE4TGSI9iQ=,5,26,male,9,20130301
8jaPKI29ZuThlmjArSenSJT7oQ4oIJEPikOb+P+VFb8=,22,30,male,3,20130314
4UxGBxgI1OdcTSFOTWJaZRnKXhLS3ITb6hn7f2Lui5c=,4,27,male,9,20130603
trYSwEc+eFFEKnSCglA8MkZg0WC7PeEHqH43fpawQnM=,13,31,male,9,20070710
Vf+mrusXQbf+ApaGEGOl0fYicV1z8ZE0BR26EDaS9rI=,13,46,female,9,20070905
h0fTru8nYMv9bR0j6kBh8kiXDaybzWBYaSHbUIVzeBs=,22,28,female,9,20080102
Ey+jmFw+a9KtJIgrSMSFuzhnVrDXuqOW5J6cdKLqYZ4=,22,26,male,3,20120630
wvPPFX+hoEAfE1vTtkqRd8XV6Oevgu9yqke/vIrVaL0=,11,26,female,9,20120712
aZnvRI3wutflAo7eKRT/1x6hIqWQ5hOYtlj137aVnvg=,21,20,female,4,20160806
MML8NHdf56bFbb8215etR4D83xa0yFPGkqP8iAOLUt0=,8,25,male,9,20150710
LNy5PJlIp7vjaZpH/PaWJjDiS/xviy3EFr6OK9vs3NY=,6,25,male,9,20100426
n/SFy2gDVM99vIvJsSYzRh2FZZFFnRl5uaLx6FmzgjU=,13,33,female,7,20100603
TzLQa2dioFMKlvTQeqGzBPmk5VKeSW3GZxUGtMHQIrU=,6,25,male,9,20111003
GMRycha3rmA0ZSNf7o6AUQ3U5U/EVBjN0GWGhv7Bd2s=,13,24,male,7,20110819
pYSWaCYsHCnd0cfxETShEe/dv21JQmV59V0QwynnDjk=,6,27,male,7,20160907
Gj/SRJIhh0zcEwWsl+V29+Wq5j5WLQUuWMFwMskaMw0=,5,45,female,9,20140809
9M5t8s8XKO3jUEnH2YXEyQN+vGBmx9KTc0BV0c/+x5o=,4,19,female,9,20140817
hqjr4D2xBA2rNZx0h9kIz7sZBbnAdweHm0r/YkClrSQ=,14,33,female,9,20111104
+Z0MmdxOrscfKnJefX/gLAyt2fabZy89De2qvbRDU2w=,5,35,female,4,20160929
1XP1xJoSTROFX9JHJLqmM85DMDSzkex1EyW2IJGGkiM=,15,31,female,9,20060423
Ni/jXeeBr00VCNSWiZe0Qj0ciwsnlKUAFF2+wurr6gM=,14,28,male,9,20060612
1lr06R/6UemqQ0KCQwWWUzQXzJWtKsrDTm6gLI90ziQ=,4,50,male,9,20060829
S2QREdgDybEsnDxU7ac7OMqBEQCP0uKdPOjqxgvbdwo=,22,54,male,9,20090214
p29MGZZAc3tFGvPN3fpbJAkCc5yugTEUKcwQCLrNX/Q=,6,27,male,9,20090225
+VDc4ADkIsbJ5t/lW2A4xAs82tzX3cIsioe6BSRKX6A=,5,29,male,3,20130302
zKZRdwiFT7m6en0m5oH6Cbv9A2dQf3EZzAtC2EqCjtQ=,9,20,male,7,20140908
DwKOLyHi5n/OmnWEcm6Cb9y001ushMU4UmLBgX90xY0=,4,34,female,9,20050325
Rl8OU9pVZKsva0pbnnDy0cBUbCqoFUqlrfCAv/vXx/M=,13,31,female,3,20131222
BDkBhrNBuSqI7Zy3cUjLbaAdZQirt9XHHTc8aF/LTDE=,5,39,male,9,20061113
/yZ7pWoDhnzBWgbfZkJIr9SoA8RaqTMInt5UKjMWsA4=,6,24,male,4,20160424
2I6f4dCKNIMmQf+6114WSSGrpYnj5qvoCfbhl876ouc=,3,27,female,7,20160509
4JLY+OoswwfT2OMTLs7u0ftOOO94OwtcdNeAsVSgtiM=,22,21,female,7,20160922
u0a7yuiuNeTcRCXgv+jDGZza8TTcnnW85PZOPN+q6x4=,13,38,male,3,20140703
8KhZ2Kc51aR/EnRbO5sdP0+h7ZmKGzB8EkdYvpLkSfU=,5,34,female,7,20160107
9o8FLHF1xFYJq+9ji9imRFyvp8XKRsUuR+1RRGbwoZw=,1,23,male,7,20120717
sJyRY3Mj79Hjf2ognFtCoOHzfMz3kk3+4vpRIt8LxhQ=,13,40,male,9,20120812
kEo2eytT6FDgy4Vuw7nqVmcAnBRUPnzASfx6Yr7kfwo=,6,30,male,9,20061015
4VNmtHrqTouHmIXlTnhyUhAhMsA5yu568ZJkX/WhYtc=,9,25,female,3,20150814
B/pxTSjRMTD0C1fz7o5Df3PiwxeGuKIexv7349/8qFM=,13,47,male,9,20150911
3VYdrLsnKSrNeIxZC3z49pdXPo1sTFRwvAZGe4arANQ=,5,31,male,3,20120402
JYwVWy/nwC01aC00yWfOK56aSDRZZF0cZ4NyUk+r3oo=,13,27,female,3,20120815
yeB5hIiHnsIy7/xgcNziy1p6xKWL8GyF1SjH6C5K4gc=,5,28,male,3,20170215
axuLkOHdNo2uP6TrYhcgvTUD+/msRWZyfQlXpnEiulU=,13,37,male,7,20161017
D4pWq47Y5afBGkYhXRp1zG5tMM4FFqWtdBAUdfxV9uU=,14,49,female,9,20101001
V0JLaftby4DutsSkU8Wg5WojLKpYZaM1Z52p94yLl+Q=,10,31,female,7,20101112
NMCO1/68S+FPfhCdEyw88JEO7OmtoANkISRKuTXta/s=,5,20,male,7,20160702
1ln4rjVsn+uV/NhkIAzR+2AW9fvOnjmY7ch7YXiHceM=,13,27,female,3,20150227
kBc7iAbsyKejEGsgoA41eUhbMMtCXuXifDkKfGX9sOo=,13,31,female,9,20141126
FxKS6Eb5O2j/XxOac4bASO1Ao9qRd/iVN6yZ6AKeG+k=,8,21,male,3,20141208
UM5Mekf1d3VQAAna2bt0MK1JmnxJrG8sc1ougKX5g2k=,12,25,male,7,20111210
XlkBiE2jmRRXH4TWD0WktOeW3zYTHj4Jmo6HwPvOpSI=,13,29,female,9,20111216
YuYKqBsa4GQFvUb3z91G+vw81j7fbkCWhkezQQ3gKgE=,6,27,female,9,20070413
PaGdMbWzPhk+KHseLbzKJwiWlZaL4tauZWsIC3b2Flg=,15,33,male,9,20070514
OZq/BzGjq5t7t9stJpzJP35bCj/hicgqIiu7bPYI4Ns=,15,33,male,9,20090502
MwyjHyEKOxCPLcY41rPWmiMd4L4MmTHpAllMxX8uO+E=,4,31,male,9,20090618
6YTsZOzoi6TLqY2v6sW+vopp4NOJ/XM/cRwYBTEj6ZY=,13,37,female,9,20040717
TOIUQGEd+BNsNmAcqUy0wXCdx+KJSOhPhKPpHxWhMZs=,22,35,male,9,20090729
jSc1MCsajJtXDG6dSFOIC8wTUllBqKBlg4DcaL04zIE=,13,51,male,9,20060826
IqYmAjWqZ8YNRCR11kMH6NeympFJtEy4cPqn4kFJgXM=,4,48,female,9,20070105
A/aELt5oyXhhKHTQk3N980XteDLXlZJ51Hq4ou3lKqw=,4,24,male,3,20170217
c2vvNqpumafigJ437+jZz9lYC7/wtM40OfZCi4RtwH0=,11,23,male,3,20111210
mJ1tAMeEejhbj1+FOE0Kio2rs/Nq5pUS5T8NfTcgCrE=,6,26,male,7,20111226
T/YvSAgDFjSshsretqBGZcS5FErBb7kDxES8Hfc265A=,15,46,male,9,20121026
SIOTdmC8SsKfAprmV/Rzi+XOHlT/HXwZqygleP43Z9o=,14,33,female,3,20121120
C9XSr0hXQrTnpr6bmXLsYJaSz7o+PhNrExKtKrVzXQM=,22,23,male,3,20150131
FYwLKXkq0CLUNSzFHBIEGLMOv3eVXaouPnUYehdKA0E=,22,19,male,9,20150222
HcQn5fKT1pCf8UE7ARkkXgvrd+VfxAAiBskmJpyfihI=,5,27,female,9,20070902
eKk+XI3RtV43DxFi1G6kuy87F36ayKhL15/9+CbQoBM=,4,46,male,9,20071222
Af0JTM33mKbe2J2qm/wfgPmuhFAhsitqrS0Hcauex2M=,6,18,male,4,20160514
mVwxMzMijWnmJ+BHKthFVUYJit60qt5Nrpm19aYl7gE=,5,22,male,7,20141011
NcZPOT9OoZNYmPSV7VwlWS7g+9tLIpmhuAUy8Da5/Lw=,6,24,female,9,20160721
sDaupxdH4P2Lz54gFreavWJZ/odEULu99deM1TPkz1s=,4,20,female,3,20140413
z/J2z6DM/rbZhsbHTICKJvuqAgPTyyI5PwqGPJjY1DM=,15,40,male,7,20131101
6bXUYmtAAFxIw4Nxtf4obcoJx+4SO6lhyWuxrLkR6NM=,4,29,male,3,20130204
zIldU4YOYuXd1vzx1TEC+n66nmXUYh92JrkZulzgdjQ=,4,26,male,9,20070421
5Xw0vkYq2plRxst+ouz7o1TAJM46ZHtJ3SWV8kYw6WI=,13,35,female,9,20070511
gd8ZgmaPYmR9EAXkwHWBv/9f0suNbci/0jIGKj8+VTs=,13,23,male,9,20070530
ExcuLHhpCdhGdacwpI8E0BR916KTQtHW335XZd0v91Q=,5,41,male,9,20120123
SHiw0veXKt8kfnGGyin0kuuU1mmFxJJb9343a06Z0OA=,12,29,female,9,20060215
92a7daIdy/NnPE3M7DesF4DOXJo2FO6wD5VwQWwzwlw=,22,25,male,9,20060325
4LN0DxbtsloTjypjXhlpDj9DIcBPxKlekHbwFslh+BE=,1,27,male,4,20161112
iSt7MQop71yOOp9oiLT9aXEK+exBlxvClkAtjQ7gOPU=,13,23,male,3,20130311
37tKx7poxGP6OQ7MYoY4AEv72FZd+7pt5HoGHUJptBI=,6,21,female,9,20120513
Mo/s4EB+dM4sXJ7Dr/OCs9WkdpE0lDGhKc4Zeep19+A=,8,31,female,4,20160619
MSS9lPiJcbaKxlpfQf1z9U5NSLmQH9bYSda10Jdj3nY=,4,29,male,9,20081203
Cz2GqDQOhyL78pnYt2J1Gq636hyAT+7MXXoU1ezf8m0=,22,27,female,9,20081218
VfGxCB91sBqsljTYsXfnvH0XMkOH4QoOdI8iVgTd2WY=,5,63,female,9,20090215
2dGJjE7KjtFb7XRzZTzmGy4vWnbDU7J/inVTCnGafxQ=,13,46,female,9,20130307
NWCNCWBb5u3gCrqrjNvSjDnAgcaej54wPbZcFWYaZUc=,4,19,female,7,20160505
DWP8MaR+MhyAcAC6YhF3Jf8VsTRRwCyzJ7dvORvAapA=,6,19,male,3,20160508
JHJ+VFuWRWDIq2AwcK6gNOIbhUkfXBdWojMNzmltMrA=,3,33,male,3,20150626
AZd3RnrMSn3klrTfrnPWnzW25MN0hB4wpqoysjfn8IA=,9,21,male,3,20150712
EsxkdlPanws/Qm4dkBlTVKyqOFA2siRS7HVGHDxZYss=,6,39,male,7,20101110
h9kf6uw+oKNL2NYtvUFWa1BlsB8d0ED+bdcix8k0Rpc=,5,32,female,7,20101205
gNAVvYCuOlqka/4z+4feE6nw1lC68YQ9n8XmMrulEJ4=,5,28,female,3,20130930
Cx9HZxcEi2jEebZ+tbfo9I/FEbMl7N9YU3giAXJnPS4=,22,36,male,7,20131128
3X+Lt9rcVwnNUMS74xKE2zOWt6N4B0hS5fHC+kRkZQ4=,5,30,male,3,20140109
a/S0jJL8/l9MYlG5oiqXnWeAbeAc4gWUbY65UhL/SGE=,13,21,female,3,20130202
ws4y+CNzrDwXLcsSQa6Q0DCrN4wztzytTNCgjHvJ29I=,13,27,female,7,20130216
BoYzdUw9KezqrD5pGEOpqNEJ6IsFJyBp4EW0jQEbb1w=,18,23,female,3,20130226
CYk3qKQnsMpOsVS3Rt1jY3BOFE/Wyt5fPxr+1GXf6+s=,15,20,male,3,20130320
K/yc2v0mhaGQba86X4+KrAEdM6pwzmNkHGroNiAoDxc=,22,23,female,9,20130623
fB9MyB95I6VYYJZSh465maVrxQFjk4pUy2L4MnciV8w=,1,24,female,3,20150819
oPNQM7tM8jXgz/E6FuWPWHHb+KPTc2N065ygqz2hP14=,15,50,female,7,20150916
zLrsnDUS99Ze4nBfmSrkbLuKOzvGWJFk1x6Bq/Yn5Ow=,1,24,female,4,20151208
pC4T+Drdfws88Tk//tYX3zLFCREjCp6uQLvsps0lFs0=,13,23,male,9,20141011
txYA/2VfN/PH19Ni4YTJgdW5/5ZlPD4g77kiHP+Yi7I=,4,18,female,9,20100510
xYVVEP8ZdMKE4OxajiNMtQv0Djk+39cyswzeLguRTG8=,4,25,male,7,20140618
UqWr3cc10JyfNP/TZp8QuiS7ux5siaOEhDHCAiOFmMU=,5,19,male,9,20140630
N7HzqTwA3RNRsfBt+tkWuCRuXqQdZ4ueyEQXDFR9XPc=,11,21,male,3,20121215
LaJLuxKlL97whtdS/n/XSnfWkfDJnD5Gcu7b2MJscpU=,5,55,male,9,20120820
7pqpptsHFFEhCYBXDMPqhmxZ7XvM5aenbJ4/JTeSrl4=,15,32,male,9,20051111
o3RQDDdYXIdhFiwXX+Wt8V2zAyrPVrOFInXjB5H1FE4=,4,39,male,9,20111110
zFCEW9FMCiZXSAuTZpHgx0Wj5EKHls+F71xV1GPEdGI=,20,19,male,9,20111119
cGtj1RlteONcgx92zba/sPtiiFzfabSBmkDxlBy56l8=,4,20,female,9,20170320
j3FdzcwoayZrniPzBqqPtFxbbaV2OJXZ+wNEYY6xmjo=,15,30,female,9,20070705
afMn5xIJl/a52VxiF8rCx4W/fZcCRWZZgwGIO/ZoJIg=,13,36,female,7,20151025
9UslsAEg95ImB7sA8VDXWMFeADTjnCRppNjNgPns+YM=,4,26,male,7,20140919
HUaRVkz26i+Uul+bdFgOseTvLG8Ii1FMLN8TxM8hvWg=,13,38,female,9,20070616
iGk763F4d/Ij7lbKLT9arOcalqrnAhTvhFMBoMffHfk=,4,27,female,9,20070627
nqZ3GE/C2BHV2iovK3HP16/6yh31CYPYRy7JOcuLRAY=,14,24,male,9,20161010
NS+t24tx2gORqSYU5FQTOCtO8iv+VdyUU7BJXKWgUQ4=,11,19,male,9,20060711
GhXZZT8+f+MHOkA9fQlnhhc6zwZGPMIRSWOd8uhPZCQ=,22,26,male,9,20060714
AZu9wnIskLL2l9U5UarwdhWqHaygGULlEjuQHkKhYa8=,6,26,male,9,20060902
a8h0aYQBzJdnZr//J87AXVp42yNZdRIxM93yf4Stnxw=,22,30,male,9,20061023
lNSwowQvt2mJuju3WiOOM1zL4nqOl8cOLs8kuyR8e6E=,5,24,female,9,20061114
bC49mDcqh20ilzChxKTswj9cjCHoDDCDYwaUKVJmYvM=,13,20,female,7,20160720
S0DH+xYo+G0/Npp7/JGCgEFiIHw8soNWltfXOUerC+Q=,22,23,male,9,20070605
m+o7zwOFFEQM6zkyCb1d858JBdTPQCqdURoiQJeD9WU=,5,57,male,9,20120223
Y1mEa+SSzVAilVkIdPos+FysKe3wsueL2Xeb+QiIQIY=,15,28,female,9,20080123
RtjuUlxmnbLNV2CeGIV3PaubiBN/S+H/UCqqxfqv8hI=,13,30,male,9,20121209
h2q5RmIg4owAT1zzuaABSHNpxa1IOc9MO2ZhLv0s5c4=,4,23,male,9,20070627
M9NfChUORWf8Fj8FIp8Lv7iO1w5bzgirar5Hv8DaZC4=,13,34,female,7,20160804
otecs5g1szr/Lf5zUMc+od7ZALISIZ+muJunMt1Ggds=,6,28,female,9,20081206
YuV3C0z0pbnnWaDL1cBEwCDe5S1agrNVkqt8C9pX+vU=,7,19,female,9,20090121
JeeUkGWKgRckzk7tN/7hhKJImmrsDfMlY3/EWeREQjw=,13,24,female,3,20130120
B5WhuAw0qN3VDIDPlEjxpm8hhZm7c/0ZtozsOiT156Y=,15,45,female,9,20130122
ePwvYO8WknAmYvsvlTGWstCWFntFiQrElgpy8O0jW4Q=,15,21,male,3,20130205
AFmEJTjBive06ChmPo7lF3TxoKNcw+zsrKiPhCBILto=,13,24,male,3,20130307
Hfuvva7Lg/fn2cpGAL6sgREYyq34nmRZ/PUOHIR3+po=,13,25,female,7,20131115
k4c+XB07rQinmZHwook54xjEXBByjYngRrSIdjgHs0M=,15,20,male,9,20160208
WkcrtLRJBAHnZ2XPid6ZLw+5sMvQwr9FMk/vXPWlCOw=,22,29,male,3,20140928
12dAsBod08mp8WsAllvPAoXDMKUn9jyCARIi/CiFomQ=,13,26,male,9,20170204
wU2u7DtyfVVAYCaoP9v0w/HJQmaCWNIxfAsC0CF5nIc=,13,43,male,3,20141011
/OIs/k8u95yTbM1QLPmzTHjHBnBSjkkYk/uA3ug/vYM=,5,24,female,3,20130120
TJWduMs26Ss5EbDQyG9aCqhkpnXXiovVYnOVH4/pSJ8=,22,20,male,3,20130122
45Faikitdt2n1C74Dcp3GZ0W6wEcWHW++g+dQlIIRf0=,5,35,female,9,20040328
hFrVbJaz5v/ge0jEEIh0dwzcTaaIYWLD9yXKsqYf1BY=,13,25,male,9,20041110
wGZ+rL3p/iJAVpM4SRPtwg1fsqasGgziHCawOaJgFpw=,15,33,male,9,20140106
0aXrPG4yo9mUlEJDcabQ9jmlC1u8lUrxqK+uUB+canU=,13,26,female,9,20120226
z69hlix9acuALC+qNLInG/Gnlqs7N3W4lOYB4siUNV8=,4,26,male,7,20120315
0iRlIzmg+IuRCThkun5BjvvrQLCcBO6cuFa8GVGGDjY=,13,34,male,3,20120612
mtEeEOrzAYC89oLV8B3OFKDQCr/gAIsgSkzWA0ioqqg=,22,32,male,9,20100116
RzU4a6jHB3Y+lzhdrUJOXUDc4boIa9AFnFCoC53OaWA=,9,24,female,9,20100130
67oJVE61iiZDwYPY+qzigoFw+zr33KMSCJViSICG+mE=,22,36,female,3,20130806
cF/iC4NKteTDR/1rvsTmVLEqCUH1luxFye+buujk820=,5,37,female,7,20141111
FwV5kZUKBaQrYGsqZbWvwFst3e7AaTeGoOpiH6h2PCs=,4,28,male,9,20141116
KOo+w9Ipc+3zKcECJxOb8q+0G8ZXhn3p+Pj3xTFT3+g=,22,95,male,9,20161003
i56spX+TFBGVmnre8VnToUY8G1+vEPEkexvffvJdimg=,13,30,male,3,20140905
TsZoobIHR0fXAhRLWxDl/NL0luhqr1EWNijH2WcZEIE=,14,33,female,9,20061212
+qJVVyNhdo8oIYCfApjHsw9ejFyA47pw5KcVyWyElZU=,5,35,female,9,20070125
KJPEnA1cMlfakv+KQWUQmnzysFdMqbm6au4Fk40w05A=,22,33,male,9,20141008
I2pqnKpeYXHG1wsNUj+tYt8WNXwUuEBbVZPmoDvpDUg=,13,32,male,7,20130331
4odHrMCyCgURl6nmOL9PlwqFnO89yKLWS3Z6RwqL9h0=,13,25,female,9,20160919
/GMxF35GcMBb0qefRsWQRF8QoOqGNZLoXAJusxaDfVE=,15,27,male,9,20100222
Lq0L8Gl4IrPllvgUBmc7flg/30/5moSGoKaoQBqyeuI=,12,32,male,9,20110905
ZAvfbVabkoH36ksn6By2LuqRZjcyeTkodikv7NW+3ps=,6,30,male,9,20110916
BFFSLw4Jz8auPBEkcqydXNNZG5tpeXfb2k7EpeWMpAM=,11,26,male,3,20141026
bjenaJDUl7+ob2c+z/iDhG4TzP3kzUSfV0PQjiNVrmk=,1,34,female,4,20161002
CNyv54uCfaGUM+H7USmRORRFlcbDD+qJ6zODANdczwk=,5,44,male,3,20140322
EEPe0fiV/JVC1wC7H+E3uOERFkzG4xS4zkQJHZEXUk0=,1,37,female,7,20100806
0QHxdyC8mwWIMbyweNi3Kv/bKRPNjE5M1bKySA9wmcQ=,15,17,female,9,20150715
Kb9MjZXLLG0uIgfAJvQuIJdbE5+6Ai5E8mufJmi26hQ=,12,30,male,4,20160211
q3I113SQtJRgamVgRBgwJtiTAmy8tbd6Z6zTR+yU0iA=,5,22,male,9,20131004
V426c3rOZyF1hItL0nLzKyKYzz+F3OGC97MoysLPz5Y=,4,44,male,3,20131018
R+adBizBOlG1fqVBOSv8rqPmWEQYeYwfR76o//F2PHY=,4,46,female,9,20131107
Iz5RhTBFUBMdB8vfZDMKy4PivpwvOeKjjprCyo9EvoI=,22,22,male,7,20131201
6NoPIsPhivgKHOMTKMmaNmbjMV+qkmsA7Uzsen+Gv5Y=,13,27,male,3,20131214
zaSCToE3r5PIRdHXihIGpc475AiiTTHdyG3RrBUfH6M=,13,23,male,9,20100329
U+2BaIsHNpBwNbYBgFtR7vVjbcnyLqBD3CDdwUIydeA=,8,57,male,9,20111209
lZQmvoX/4G7dobJaqvTYjMrDCffDM0F49lSrQytl1/o=,14,37,female,9,20111210
joL9SKgZG5/Fw3aVqs5m2mT57ZjqY/eaEBT0abUn7Ds=,22,28,female,9,20111217
6TI4lMGuwfVKsuBlmgorIRxKiT40Aho572tdFfC0WdQ=,4,29,female,9,20081024
oyZmX+vgghM7nwjtOHjxBZziWET43Re1cYCX/pmfaO8=,1,18,female,3,20150818
9ji7ccYbDCxnGNKm2geg7JC1ywVdnO8hTIrBKGU/OAQ=,15,21,male,7,20150209
6z1PKZeDPnfqePUM43OnktCIbpFCLi99fTscEuuoL+c=,5,19,female,4,20160820
XluKcJRxs0RHNJ32r3mj714pb6Q2FQ+o43lurzRmpu4=,13,23,male,7,20160823
UaRQCnHsLlxBjKZ69uZ4i3Uqc+dYU82otgj8Pt4SaCM=,4,19,female,4,20161115
eMBBPCVPIOF7utpBg26gkoZa4Mb70jkt7Abl5KPYmTk=,22,31,male,4,20161209
V5yWRIhHjCFrFRHhMP0tNpYsE18F1QDDLlIAUpe8L/Q=,13,29,male,3,20140802
GbTEs2Ficynwp30NAqegUrms0TpxXs8a6JJcZxVYJ9E=,4,32,male,9,20160609
z4Jhepy4o4TYOL8HkfNbOsJu5E/NMmiDgBfKLmdcjxo=,9,28,male,3,20160610
vKd3yssHBgd+wvVWIqkM3zOe/LLBwUtFCj0D5N6L90U=,13,18,male,9,20110816
R2OI7+nlfQd9gJnv/Xk9VMLjphN3E8VUlWpbgjQwAVY=,15,26,female,3,20130318
mfWkFcCwPPp1iHvqP8auTTQcB4L2kJwT42mv7HGkNZo=,15,29,male,7,20160807
qNryy8c3/5vEzN97An67oepHaYpMMX2JooMsFll7AS8=,5,18,female,7,20150225
JXsimlAfKPbNAkjQO66ZciNyJlRGcIsR/oXTIuo9ShU=,13,33,female,3,20131021
lPeYSqGiNCldjB5jMj+6aPqigMfvenmWv1VsLtChHpo=,5,32,male,3,20150730
7ZpdjCWvky8GzbEA0p2o9W318j8sAA16KhfntelFb0U=,22,26,female,3,20150731
p3I3xlkM56dU6UvhLApQwj08bS0Om7IU3QmqQNGFYwk=,13,32,female,7,20110119
ePcnd7U6GCPOt4VQDFmxbRCd7vYSrt4FjTe3kCIISbg=,4,34,female,4,20160802
cJ+1Le8V2dOBT204XspjPeHdv5tTgeF3b7HfGA11Jcw=,1,22,male,4,20161120
fmoqt34OpDgNP/jjMPJ06A5MvWlhtkx9J/azgRCVty4=,15,30,male,7,20160818
OXnLnBtW+RQgsTip1HqLE+Nxnvo5sdxjFA3zOGM9/ug=,4,24,female,4,20160819
hMcC0eYoKkg663dlMItjMWciS52ldvxWmpbpU3zpxTA=,22,26,female,9,20111103
VDQaQ6vel0JspF5dV5bsNVdDd8LSD8edxV5lmCkuwgA=,5,16,male,4,20170114
bD2Er25HwFbAGAYEbK/WwPCda7TXNN6Ka+wcuh4YPHo=,9,28,female,7,20170123
qZu1hajAtyhltKZlo8jGIF4JwuJ2BsAW0u2hOh73+h0=,13,29,female,3,20120710
p9hJDQx56rIKAuQ3trmEO4kCnBfd2OnwFewTcdgdy2g=,13,30,male,9,20120718
WldwSS77vSD/Fn2xLB0IhQ6sGof8eBLuW9L8IyOHQHk=,5,28,male,3,20120805
UrI/b5ZYq/VDs6LfNpfmaRkXZ+Saqam8FnDilQnLzcg=,15,34,male,9,20120819
ENJTrdssbvFOvASZiQNvTRclxIkTI/ptRXM1f5RxVTU=,13,24,male,9,20131117
2//+Z62IrfcfjlI446OO42ZtreIJtfRt755Cxz8k2oU=,15,31,male,9,20060401
SXxQ00/Ld29lk8maiyrWhUlxCfAKKOfh77GzFGZ8gGk=,22,31,male,3,20150816
+pvO7NJIlFObg7vD7Ld+qqphdQDqImhAIs1wr3sZ6IM=,5,19,male,7,20150902
8EFJz9gFA1GuCGay1XHHt06teLPvobwuAwfAXPzjifk=,13,21,male,9,20100413
85eey8tpkuBkOVwQavoMJJR7sxXT2y7ldUlTYuZJoLU=,15,55,male,9,20100421
/hFU/a8PspFFAM1jU3bTI8XVU2vJVdoBzzC1LEAyF8A=,13,23,male,3,20121022
6fxNsUyuwsIb5BLfVzNEVImQh1l4yvdflN5dXqis44Q=,15,28,male,7,20160105
cgMY5nM/uLhSfVpC4vnFAmGq5l8IZnYCU1DnXgpm+Xs=,5,23,male,4,20151113
FNdZ0iEAeXxZ4RhxpvpprW/AeHmLeB72EPckAbxJl8Q=,9,28,male,9,20150113
g7k7J+HzF0zIJG3uC/ZSAa1FSBhh+iBf8jhAqMIZvL0=,5,24,female,3,20150120
fJ0ow5DvjYQ5LePxllAgmPwXVtTehrgCb7LeghuiScM=,11,40,male,7,20151222
EqE1MMgmvO01UMw2x18wsJfcXrvNU6SzJwLturoBD3w=,4,27,female,9,20110707
Zfr+ak5sIaLknAblSTPtZZY9mFGflasZxx6qJgktLH4=,13,22,male,9,20110709
