msno,is_churn,city,bd,gender,registered_via,registration_init_time
ioBGQkKMHk+kSMCSxyPYFrvwnslHjmCjJmL+8RJYhpE=,0,3,29,female,7,2014-03-26
katmq1R/JiiSViWys8DOPVvAPybEf6gvWVZmsUzW8qA=,0,1,33,female,3,2016-12-31
pfOD+oVUURAoPHyE/hwnmjaomXIKTIq1kIRyfbZ9Ugo=,0,14,20,male,4,2015-12-06
JmmJbJjxtfnQk7xfvQz0ZrVsMiLDNjcLM1kx0PdC6UU=,0,12,27,female,4,2016-10-30
6IKIpwhYxvl6l27+zmDX4g/Gm8Huj2CUsYADyjmYDHg=,1,6,24,female,3,2015-06-18
A9Nemdz2w/UYf0pYYpUVQAAwaghLdK7sqUispcwaCMA=,0,8,22,male,7,2013-02-04
2lqHjGs/Yn+EVGPCWBNE8SpunY02glBNDAbbdVAxvVI=,0,10,24,male,3,2012-12-08
XDvqZ7KtY0J80pbyJnqVRpI7ZFgYu9D6zYWKQImrXjA=,0,15,24,male,7,2014-02-07
ZlpABvpxkxAnK16kGqfjk+vB7H7LWqNoP0lOYx6tMPk=,0,12,26,female,7,2016-01-15
oogrrn8biwUhq3KA3fbEdwXdEDBn613cpeIBtSO8Ohg=,0,6,37,male,9,2014-11-21
i7Q1nE8vfpwXI1VLcz+gWwhwUmbVRqP18fNdayxvmcQ=,0,6,26,male,9,2009-04-05
UJCDvbg/vs3S3Pa42gyi6dLyJ40j7ywTLqXycDKNP2E=,0,18,29,female,4,2016-02-21
3DdDQ3B3jHaWav9+PS3a5H3xPDS2uezK4dy+nn46eto=,0,11,26,female,3,2015-10-08
ba5+dsStx8CTHXnuCxnKrfD/60BOVKOnWvAvQMkK2ws=,0,5,35,male,9,2010-08-31
ZXLBphkIXGMK3Diphoq9G2bTpS+0infh/+b6PgPSoS8=,0,13,28,female,9,2010-09-12
cLRwfdR0MYLX7uRlxc1myrvOU8PdJ3Io54yUhQ6qUAQ=,0,22,30,male,9,2008-04-28
WU/d5IwY0stePM1AWF0zcT0FN6lwF3LokOWSA31DGp8=,0,9,28,male,9,2008-10-22
ky/xoxRkew9/ECcthvMmiE48KnS4hIpc+71Lv8djR4w=,1,9,27,female,3,2016-04-05
KmMF1HBGEBlWlm/LihC/E53cdL9uhaB0WAHLM+o/IAM=,0,5,22,male,4,2015-12-19
bI1i2s7STTzxGCbWKnOyXjHhLeXJsYkpawvQRaeCFkE=,1,5,51,male,9,2013-06-27
4u/oDcfL+nn+roAq9zi+iwmpKDhP/6ue8IEa48tQhZg=,0,13,51,female,9,2005-12-28
x/n8uQeP2K5OdMluxgzdMd4vwQ36ruONkGfYotpjkQ8=,0,9,49,female,7,2012-06-28
gvSLmpuSUp2Ki6ZEZUGrS0b+DJPPr5XPXV0GZ07ivRw=,0,8,24,male,9,2012-07-16
1lA1caNupoo5h3A+Vp77EwSh/LPQnHmhNAGZfMHby9w=,0,22,38,female,9,2008-02-17
SHhpsiF/dqkPBtBYO+Jjqf4qj+KYb1PDFTDlPa5EeBI=,0,7,32,female,9,2006-09-16
jV9CEwLpqR8FDh89GRCVivi+8aEH/S+LqUjos4OG0Hw=,1,14,44,male,9,2009-10-02
kjHo6iwzVCWCh6TGpVv8t1tq8Z2upR2HBx1Wjf1ILXw=,0,13,23,female,9,2007-05-13
0uqDDaUdP+ROQGRIO14YtCAfTqpLWK+XgijydDDEAU8=,0,13,34,male,9,2005-02-17
WHeDQjOVsZAgEGoXIGOQd2LFUSPubvH9YEbV19LWadE=,0,10,33,male,9,2011-05-31
TlRcG5TkdjwHPiWShb9Gqbn4/SYfssmrGtpB5Tnvt2U=,0,13,0,female,9,2005-06-22
fRie/TlghCqWext8eaCzspeZrx8Vb1aksUkeCYI0P9I=,0,5,27,female,9,2006-11-21
v/HIeJwLP908mKLAlpJy1hV+hDuNN8xa51R0veCoPCE=,0,13,34,male,9,2011-11-29
D9hozxyUkIJnWI7Uq/D4mQi6ut+EFgcEjufKR10lDZw=,0,5,24,male,9,2006-05-24
epi1WFwwYW5r2u2iK3AKCP0LsyFXGiztBZMop6KPZhc=,0,13,30,male,9,2004-09-28
L+B0Q0pJcYRwkEP/aiRYgSvmZ5mohqd/6LADFEO+odY=,0,5,31,female,9,2010-07-05
Qwfm6WiFZTfp2w7hSjKt877Zov2hCS+GL43w4hy5h+w=,0,14,24,female,7,2014-03-19
DVT/XQP+tNK8F5lb0oZzqQZDEYbuRCUaM9h5eAYrJ5E=,0,17,28,male,13,2016-09-06
TmWyNiTkxXyz+XaN8ALjdjlEUMVlg3K+0WmTfyhlVww=,0,13,29,female,9,2006-01-04
Yarlqz64v24dRk2AGQYTpm7pRC1iIwb29vHU9bXKH6c=,0,13,34,male,9,2011-05-14
xizN8LOVLMmwzJmQb7NykKVyW16qz+znvG+RI62PJYs=,0,11,22,female,4,2016-02-27
ASi386XyiBTPR4ovPAzCYcQ25hBeKzhy+d58ruJyH5U=,0,13,25,female,3,2012-01-15
tboEQX2eVaJcKvwW9Qj/h9S526Z4HYlIfgXxGLpctlk=,0,6,33,male,7,2015-10-12
LQcrVstRLqupscwNI7qhnjBJNlux4ZyBzIub6XkgxqU=,0,5,23,female,7,2013-06-30
8TsQjpzNWAcIdkmS2FW/HK61O9IDA62wMH17uDydHgQ=,1,4,36,male,9,2011-07-27
PM18SK2U+yX6eqsv0vS4SRuZsYYztKjGXQEgFxe1r4g=,0,13,34,female,3,2015-02-09
cPLVROb1i+B/neR9fBzA07QVpDyn9VP80GpijYKI2v4=,1,5,40,male,9,2013-10-05
ANpFm009n8ew8hmGudr+/PCAZk1CQKu0kodO1GW25xY=,0,6,24,male,3,2013-02-18
LG3Ht3rAmwpAcs89zRTfPuJmHBP1xPIVLXV+FsHWOsY=,0,6,16,male,3,2014-11-14
8WQ1Li3Ft6oCswpCLyPkLr2KzLHtY0yUR9hua+21ADw=,0,8,23,male,9,2013-05-09
6vo9LcYUVJ0UlRhw5TxdDvucPHDvY+1PsBYR/KZQwQQ=,0,6,52,male,7,2012-01-13
JfnDExFXBtT/KGkGXapvNjYj90KRjX1ZknV1f35pNSI=,0,1,17,male,3,2015-08-18
kueGCaX+ZnotBbMctGjzdrPCEat3Io5AQYfb741rBHc=,0,22,20,male,7,2017-02-26
5UBtDQUWek6HGWTZI8ldhqqu+H3myA5EoGzP+kXqIMU=,0,13,45,female,9,2013-06-20
eVpsMlu4dN5WuXkt2n6Lk4KlRoeZpK8Dg1H8rDntUeY=,0,9,37,female,3,2012-03-10
GASeo4v1Fg0e9MVoncziYjLgWLBzepG8GMLtWmh19cA=,0,13,34,male,9,2008-03-17
WPhMjzHJs76qdWLN95HXQkvsuqErB2oUrtwfepDLdEk=,1,13,34,female,9,2005-11-06
IcglHg74otdEna2mgFYbtdlSaGv437yvvanSTqBe/LA=,0,13,24,female,9,2013-06-05
fpRAo6iocxFi6Z1OdIPudKQ4pqMI3l9Dt+L7PvtwXP8=,0,22,34,male,9,2005-10-14
5gRo8w4bxv5gGqNs5IdQe26C3WrqdrKQWHpkiGsBxBY=,0,13,17,male,7,2014-01-31
f4Vu024BSzKhKoZ7HvXd9SHCjhBMjWHAQAZejUkFneo=,0,17,41,female,7,2015-11-23
tX6uiwlldKsidC3oB4M4STM3xRYs3fdHA+ZSWq+lT4o=,0,9,28,female,9,2014-06-30
uMhYB5hfOICTdkwsMib4ATr5diq+xog6Gwp+7wNlWPk=,0,5,28,male,9,2009-01-19
ed9e5edbJFrz9JFpWJGdbYwIgxuty/Yk4s8Y6oMetD8=,1,12,24,male,3,2015-03-23
NmgkWaoDNvo5cYP321462wOSdacltwm+3eBgqcs1JY4=,0,22,19,female,7,2015-04-16
us4/AdsvEatAjvKmw3szAlw/Xrjbt+oEuauH28SbnI0=,0,7,39,female,9,2005-10-01
D/kxW0jZ2L9r2A6VVQgHOWc7Epra9flfOx+CU2gozc4=,0,15,37,female,9,2004-11-21
51H7dTqBT0aicoPzt9j2DgF0sbUQY/Htqm/D5LViH08=,0,6,34,male,9,2013-03-22
u8SHKjCj1dI+6g0C/uWFFvIhk/RDeSOvGOQk3qIQyBk=,1,1,37,male,4,2016-05-26
PCHfbQ2xj06VYPrbqwWZGm5AW3JloNHQGX95trDMSpc=,0,22,30,male,3,2015-09-06
mBtzF2KFubTUKllTxzAqCasVv1b0KpbLcvNL9IaW3Uk=,0,9,23,female,3,2013-04-06
5EVsLx4fgCkYZqaN9T1pFvZeUS+uzCUpogAu7skEn4g=,0,14,29,male,3,2013-10-05
OjYC8pNnaqns4oysNP8z2/cJ+m0ALTewVyOIsat94XM=,0,13,27,female,9,2012-08-11
GIq1AmaYZQIO8glpOPZ+A+YW9ij7q0lPrNmTnrYgUHQ=,0,13,39,female,9,2014-08-04
Pwpilj748BeHBaqhb4zkOysmJ9w3zKDZBFw7S7jBiB0=,0,14,35,male,3,2012-12-27
6GAWMR7ro2N3GSl9u7unVA10rc3Bbk4M4tLY188kinQ=,0,11,38,female,7,2016-01-20
v3jY1kFshSMh0zOVDZElaGY2mq10RSUoKQuRkK8P0OQ=,0,5,17,female,4,2015-10-27
oZoh0BPpvyjx/rWaGgzeoWU9wKyqNjyqz2G0JXZXw0c=,0,13,21,male,3,2015-10-02
r2AJFvtxcnN4xFjHqWhyvvFIuwIBsz/epa2EKhtv+eM=,0,13,41,male,9,2008-12-09
ZkhC1GWha264iuqT3pUXb21qXnqnXtmogB8z1RWPm2E=,0,4,29,male,9,2008-07-08
9Zd5XeWH2NfjNqM60QjLph9Yv8nRdnw6qc7MhuPPSVM=,0,6,23,female,4,2016-08-11
uEQuxsQoBzlKZq70+X+k6XXTZcmHa3KpBkoeQuIBeFM=,0,13,22,female,7,2015-01-17
QSFrKEWI0gYwyEslMyEDj6sChkqsNj2jZvdZd+Zwek0=,0,6,20,female,3,2014-06-21
CVUzDRmsBOKTVCQKBvqpdjdxTWyPUWDk7e7nTMQIgJg=,0,22,35,female,9,2011-05-26
1l0V7RNGlnxeg/vxfasOTwoCHLdVSN1grJJ+J+LLqoc=,0,5,31,male,7,2014-12-19
TOB9pMf5w1MpFZzYPViAO5pGVRSAZpwQvR+2KW48LmY=,0,12,29,male,9,2011-05-14
iL3sVNY3ynYOP/JQ3/pjFiNvkn1X6YXtzhiqcLC/i0A=,1,15,43,male,9,2010-11-22
z6xewmIII00LM8smGnR19vDXtOSFmYEogcdTWY76g+A=,0,13,38,male,9,2005-09-21
sZCPoFmKqV5bGSHPyt0kmNX+PnYsQWAJbUfmLTuwXOs=,0,5,22,male,4,2016-02-10
hZH0nflfRoDl885kqc2ZKFZwpxXVRyq07NiX+Cq4xdg=,0,13,33,male,7,2010-11-12
LsOCZ9gJMeiVlnKve6owErrfv8URQr1vMhvD9g75+zY=,0,5,34,male,9,2006-10-18
wjqBppom1xsLAL3YJ7Co3Bt9T+0VetW4kY/Toa7Z6kA=,0,13,35,female,3,2014-11-01
IqDhM9jzsrgo6yJhopy2p4XS/rhFvJ18dmqdhGilfy4=,0,5,24,female,9,2013-01-06
8Bt+Ql+0uIDMSg2VNwilMuZeK0NTOyS91l8a43hxs0Q=,0,4,23,male,9,2014-06-30
SrplJJHtIy7DTjcf9G7gMj2Hlomu5QuF2+ogxTzqvHs=,0,9,31,female,9,2009-09-09
X3YreuI6tnVx++TfPOQ4XwX3ItX+PEsdJ7+T3WRdjwk=,0,1,18,male,3,2015-08-05
t4PgKXXwKMKvzabHXhvp8YGi9vwipotb+bQxM2v8FXY=,0,13,21,female,3,2012-11-14
wYn5edGzMPnl27zyWZ717fz6EuFHxPxl4pKKd8GnCWU=,0,15,26,female,9,2008-06-11
SZhvBP0U0BIKnAGziMjr4c1Hejpm7iMMhTR+lBY6KRs=,0,9,24,male,9,2008-09-21
OXdZSSVgwTvUiEn9+etXZO9QCMuSzn7KPl/HZYHKqpU=,0,4,22,female,3,2017-01-31
9KlGdYsZUWT7dMak9CqPG9d202J0q+nxPgYBoPJv3FU=,0,18,27,male,3,2016-12-18
/kLTADYCvC2WK7RmJJdu4r0JsUsY5GTurTAjKWet0zw=,0,12,29,male,9,2007-09-04
BOlwzZAevXxYkmD1FRewkU8dKLUjFThtuKlL2Qdv0vM=,0,7,35,female,9,2010-10-17
/qz1RQwI/x3Jd4LzOF6U1esPXGhEK8Hxak4t9d52cYc=,0,22,33,male,9,2007-10-16
ik0TRtrUhF7f3EI023Wmx6ijA8xrRF7aGH8FoorNONM=,0,8,27,female,9,2007-07-14
ZEV036sEkvB9kuOgPBsCLkVNCj0ev6hhm/S3RlU/5Io=,1,4,37,male,3,2015-03-03
bJd3t5pU50JCEZjsgSl4IUVTLCnLx/sorNNbu6avQhc=,0,18,33,female,9,2005-12-22
p0auRiQVjFVVAwkwj3tit+Qbfa0stzp0k2RbZNuVwwo=,0,4,39,female,9,2007-10-19
1IziI+3vZHr3IQktedDDEH5oL61HziePMthTc8P2SrM=,0,13,32,female,3,2015-01-02
KfOZ0EFq5qmhnchcNdhSiqauhCuUGsvnkEDQgPKNZLs=,0,13,35,female,9,2008-10-02
FqkqxqMmw6cRjLXSgWaGG74mXb4wjIsecV4FxzQarWU=,0,4,39,female,9,2005-06-07
WBtJTAe/VCsiWq0dSX6ecloMXjeKee1GleEadta2kvI=,0,13,33,male,9,2011-04-17
8uZpF/mFEG7I0vNPqkUY18txPgsNngx9kpCb8fcz+Fk=,0,13,23,male,4,2015-12-16
O3l4V9L0TavAhBZTCVYB7qdWXGP6liPrjuZfRXZB3KE=,1,1,0,male,7,2011-03-11
mTcgVkH9MqG+ioAtMMp4dKpQSnG1u1BwH0IVPI3lLKE=,0,10,33,male,9,2007-12-30
jqXLyAn9oZchWj/xmeYpchCLfQuSsZeTU6hExvHan/s=,0,15,25,female,3,2015-08-04
AgcM/pk/9M9sTN5h6nxlJeBNw8I7cbDGKsVJsNuDY20=,0,14,42,male,7,2016-01-08
++j9I2uEuvosp709iG5sdmYayu1yVC9dQ21g23uyLPQ=,0,6,27,female,9,2011-06-30
y5wuHETYmrv3/NfWWmaHN0ACGQ0qKIoRKuxFsQ8+wj8=,0,22,20,male,4,2017-02-03
ya8AwFYLlafyyOLbiRULnSUmRgBgy9RzNja+NGLgfSU=,0,22,30,male,9,2010-10-01
oKVOm5CiiKEbmE4tvgS/Defu+9nJQJ71xZuJXPY/4D4=,0,5,20,male,3,2013-03-10
jVfkMkKAh+nmW+8cjKBsj3Zkc0crfFF9+EUU/vxrN3M=,0,14,28,female,9,2005-12-12
5DJJ8jNso3AB3XSWkqY6Pr3G8xT8BLCDrbCrGxvy68g=,0,5,42,male,9,2007-02-12
E+BN4YLbIcKZCOiYZiDkGZVNl2e6lO89fQN8ZGFFmz0=,0,3,0,female,9,2016-07-08
rxB/kGHhg1wsFvHOph/0f5ZOPu1gE/iuDXPjTugcn4c=,0,15,26,male,9,2011-05-10
av75Xgiem1HXGq7z/78cHnv+qp2vt7Z04r7yq/uUofE=,0,22,26,male,9,2007-06-20
yGKRtKdO8JZukAzISCV8/Oc1JHpB37Uwr7O2VjgrBVg=,0,14,23,male,7,2013-03-27
Lebqw4wE6V/BPrljf+2nfNhtXTtXBCmpe6sF+7j/824=,1,5,29,female,9,2015-06-22
PcvahiWa95H9bGWyQ/SPdU9O2MEvwt4yLp1mHSUYu5g=,0,22,31,female,9,2013-05-04
guqmSKgoSZwaty5B4b5n/HAANe0RjcLyZrZlEfe78Pw=,1,13,25,female,3,2013-10-04
a67Bj6jpXZSCiijJ27N/SK2xXcwvS+vdNmOwmJ4tjGs=,0,5,18,female,3,2013-08-16
nx1jIzs5Gd6u3Apc9D7nL1+knMHfad8+E/CEliSDHvM=,0,13,32,female,3,2014-12-06
W0GQq35iiF179ak2AHa6GVh2LrP1K4jxCE3/Bpy4LB0=,1,4,18,female,7,2012-08-12
07JzkA9KxhZbAUCzaP8FU0EsbkI/CRunRR4W/AJSGKQ=,0,15,40,male,7,2012-04-15
MlEhCG0GxwQ5AlB5tko9Bpt/mMu2HbzoApTy73N69WU=,0,13,22,female,9,2015-06-30
2vuewu/7mmbDASBFMlOIRsWhq9S6ZtpxAQ+U2JH6Pzs=,0,13,20,male,3,2012-07-30
DFYhT/zkwjWVRWRgC/W5tgLapbe1UqTvBj9BhcZETvw=,0,15,35,male,9,2006-02-13
UpLv2UbCZGj93acBWgZDvkYNSjYJzPbvymNR0Oz/oao=,0,6,25,male,9,2014-08-18
C9X3Wd+iolB7fZspNPb+MJ8HN6xhj7GWoD5hVMEU7Xs=,0,22,37,male,9,2007-01-16
dkgEX8eeLI2pKfsCx61STCvde6R4M6gRDPWoCypKwEc=,1,22,19,female,9,2011-08-24
BhNazO7ZDguxt+6ELvpbNdWMZGfnqs60HedaIzrMcuY=,0,15,27,female,9,2006-07-27
TL/P1s57wJ7xda0p7H8tY4A/W20ysRd9wR1KJC1PULA=,1,4,37,male,7,2012-05-29
njGGfe/FGp9KgPEwoIEtp6verfH5vDmTiTt4SbMBuc0=,0,13,24,female,3,2013-03-28
L7ZtFwbo2hX4C5WtSxkH2B5KIqe3013TxKudysVri9k=,0,4,51,male,7,2010-11-05
lRwQwl1XM4OhXSwC3613GhVrC/I2FEPthXph6mlakBY=,1,13,48,female,3,2015-06-28
2Db6chko7mwaxiIdtgrH6n0Vb4CEH9kz/kDBN3wLReQ=,0,9,34,male,7,2014-01-19
8Ihsf1ozL27KyyuGEMA/DRV2IZ+yl1tW6zjjcPzsuUA=,0,13,31,male,9,2013-01-18
rlh2DggqmcRI6dpXIsYMTs1s5xufDiLuX7tFanzlzXU=,0,5,33,male,7,2016-01-14
IbAyky1oYnSVSySc8L1era3zpqFVAq/eEgxlWSAYaHM=,0,15,35,female,9,2008-12-18
l2prgaav+o4QhZRO15FHb9/tJYgLieK+ZoybX+ste3c=,1,22,36,female,3,2015-04-16
jlzgtXPo+oPpQPve2ivUeVdLoww+zmkOv1+/VwNrFA8=,0,5,25,female,3,2014-11-29
wKSLE0+gFCMlXtVthnN1krBGEOezTR04vSdBuH1UHEM=,1,5,27,male,9,2011-03-13
TKt8Q5XbQRTKKefK27VIvrJKaS9FZnPc+fj8n9E0fj8=,0,13,0,female,9,2004-10-22
JMABEDutZqQjsiiA06YwqNZ2+sOIWB841j4rZtiwLQE=,0,14,36,male,7,2014-03-26
hCj1Kd4g8r2OIUipzez2nGcyWomtP8k/85uv5UQhclo=,1,22,36,female,3,2014-04-09
88+U2Z0lCxePJM63yAyqbYLSWCni65nqvvwMyYi5nOY=,0,22,48,male,7,2017-02-07
laKqPFSd4Jm4GOBTDWNDff7kFcBR2QCi1Kmg4BIPqDA=,0,13,33,male,9,2006-01-30
qgSabKqywQwtptuqr1BOSfrGh9Ck08B2EVilyK5OVrk=,0,5,27,male,9,2009-06-11
Xpbc+38/UOt/1Slm7B025ZpCcfkEDTsexkxZfKwwyyE=,0,4,50,female,9,2010-11-24
Oyk1KW1jHQLQt2zmwRj9Ym+ONmoDjgbBzk/CVXLdwK0=,0,5,29,female,9,2004-03-28
a7kHJAuwlbJdg+jviBjRZjydqJY0nuw9qllW8GLa7uU=,0,22,21,male,3,2013-09-22
hL/90QASlfnXjre6UMTmQPowmoAda40OrQsKC9lQmbg=,0,6,23,female,7,2013-06-09
gqRilqLwUc+Rxdlk+Tc6UrTg45zwyMBl3GpYBRBERhc=,0,6,36,male,7,2010-11-04
SxcZWXUmg21AqRY86+ZhAaNQupHwlqkibqwxJi8lbb0=,0,4,27,female,3,2013-12-18
hiW9RgPSt1hDYzdz4BxK2ZBmTtYsC7pA+rr3bp4rJYc=,0,1,22,female,3,2014-11-07
YpuHn8/Lo6HZ4+VqsaCw2jUGyVhLg8Y3NCNlWnA+lvk=,0,6,37,female,9,2008-05-04
DHhOz77iFnYbHW1HvqUYHyjWzMK+yQ144JAcJSQ98vY=,0,9,25,male,7,2013-08-08
etemcYEz8xWudvxXYEWnAWmus8hEOQNp1I/mzxlKZ7w=,0,13,50,male,7,2010-09-08
EGLk4cXqv7ehk10U/Oa6NWdogA3g1Tmm2Lhq9uGFDsA=,0,4,51,male,9,2016-10-15
gvabBkq7pLAEpNPVutAiVmnJispGVYZ/IgeuGh+geC0=,0,13,27,female,9,2009-04-30
DTGpWtUAdPxXvRvAXDpj4U0X662M4/OfY9GgOtro6nA=,0,5,24,male,9,2006-05-18
InxFo05Dy+/OCHOiEq3afj85LUqA5J4zA6YeVPjQStk=,1,14,25,female,3,2013-08-16
QM3CCB2TeRW/e2F/HkMBSebkrs18il9cyWht6VTA78Y=,0,13,25,female,9,2010-10-16
q5O3/IKhRwuSPlfK8+RRLYqy175exfMwbTkR9HIEMmY=,0,4,21,female,3,2013-05-28
hgxv21I7peVppQAFehIkogG9W+5NDn2T0H7+/W89O2U=,0,3,37,female,7,2016-02-27
lLIYAJOiDUlgV+6+UqsOgTIf8ugCQhAwHnUverYd+CY=,0,6,24,female,7,2016-04-24
ZmiqcQyj7JLsOxyhD5DCSEhYzkWbT2W6dQzNzf7V5FI=,0,13,50,male,9,2011-08-21
ct1jkH21+ivqF267MvbBx45xl/RexVuIvy2d5jCyFng=,0,13,0,female,3,2014-10-26
VSSTmsFAKVRiGZaiXc06JqfsRfCyeo5izrg2T0p6saU=,0,1,22,male,4,2016-03-15
UZMDQsyrD9lbXQwmtlYpXkhNkwVQRi9KPuqDjj8nj0Y=,0,22,27,female,9,2010-07-30
dn69Kho2Fcgp+ukzTVv2mSVKzgnCDy2aaMHFlUGnaws=,0,17,21,male,7,2016-03-28
VFh4p0FAuc7/Ao77bo6SvllpYQOayQFVB+nfzlRsrhM=,0,13,22,male,3,2012-07-10
KNReAQdXiJzYBRRmC6JH9082mm7lFZhS+l2QBcH+tJc=,0,22,16,male,9,2014-04-04
+0f9ePEmoSVhgbYU5k7QHVTwzPZ0cPcHYYV7JncxkPo=,0,18,22,male,9,2012-07-05
bAHzzip41VEMSJJtOGKMEDeJ7sEDNp0CPS5UBNfWdb8=,0,3,29,male,3,2014-05-12
CbbBmj5Yvg8XvlhaB/3ok6L4vusFBgh7pfOaBzcVzoE=,0,5,42,female,7,2013-04-10
r7c3lIsWKRbQAHkKjWRW9I6f6kdG55tkTWSn5vk8AYw=,0,13,0,female,9,2004-04-16
y3yo+KB8X1eVPdHKx/dT8hXM9zESL80Uo98mFzZ3ZxE=,0,22,30,male,7,2013-12-05
lh1Gjnohe5oWFZee6h3p/II7Gl0hVBLcmUGTTbl9TQs=,0,22,32,female,9,2010-10-05
fLLr2pwujBTdbxMC/gR3QQz7hACiWuR4V7lm84UoxdM=,1,5,23,male,9,2015-11-30
Yn1k2628g/E3nlKkg6gUNYl32Ke7N602ugs4izFyug0=,0,22,34,female,9,2010-04-28
i/gPt6h9ItWeezxbsulxIjmdVkWVf2Ab59NFNT1yORc=,1,15,47,male,7,2015-08-05
xpvzlXWgRohwmshctqJq9QswIEwYB0VUSXWRcuG+kxQ=,0,13,17,male,7,2015-11-30
Y4PpxfxLA2W1jCUtCV6NBmUQfvNs/Zl7FqFvboWRqLM=,0,15,23,male,9,2011-08-05
48+TZ3WnHoh2wAFgbIi5OUd5UQoHo4T08JsXqKcu9zg=,0,18,32,female,9,2015-05-05
tVsw9XheEEA72pAME8NEP+jeIQkBG/V8kdT1WieThJc=,0,4,29,male,3,2013-02-05
xaW2J55WSmw+1LPyMF3yRKuyP2TLJI6/dfXlsrKCnKM=,1,6,33,male,9,2011-04-23
iaqDUtT5lz7Rdfz9zLczhTYIFnBhTcKyBQdTzGkVaac=,0,15,21,male,3,2014-08-01
j2v964++G3xW15hULrFKIaP5Sh6675C7x9a++H0Kq0g=,0,13,29,female,9,2007-02-16
m7ID6xQaGy6A9uour/HGlaIpL3DIxEgUi6g77Vd4fF8=,0,22,0,female,3,2013-04-09
/5FFmIP2eEDYzqhPxfwYsah+dTsBUoQmTv4Y53gnf2g=,1,13,19,male,3,2016-11-13
gSEFD1AeP8TlIBCqF5ERmvvJrd5LPWLQ7JQDnI0QJSU=,0,15,36,male,9,2009-11-07
klsFR0sGzFdtAx6YKLYDgVux77a0DMtsNE+gCYpTC5Q=,1,11,30,male,9,2012-11-09
pWYu0uDUBNbEUucYhlYwerfbENBfa3q4OJrlFrf1qiQ=,1,15,26,female,3,2013-05-21
ZRzb3RIqyAeuyTSiaMLZxkfLMmOWIkxRAlXtIIqftvA=,0,4,21,male,9,2016-01-14
Ezwd//OKmf8QEEIsLXwADJ3G70WEzxAEZLquk4ZD4c4=,1,13,22,male,9,2006-07-22
LNYxK7KijUM8O5YNjQ5odhof4hF40ezJ7siGRoVu/pI=,0,13,18,male,4,2015-11-04
lb3Buz7j+NVWWEpzevPsZxBe3UXRqTEWLHOSsN5VrNg=,0,13,44,female,9,2015-07-06
SlPFcuKtvhGaOx7wNbgYDepV3vWnFMWt+upcjvBalxQ=,0,15,38,male,7,2016-10-10
3vdHwik6jpb2KJQUjl5L1JXnvP5xnPBl6AVgV6SEt7A=,0,15,18,female,4,2015-10-18
3hYqGJZ1l86MjlyiO4MW6ysniETKtkxtLMjHB8M3NcE=,0,22,20,male,9,2014-11-09
i/SfzrV23WV4YMlExr3sYGfKmwX9T7DSgI0jbCZGMSY=,0,14,37,female,9,2006-06-09
yn2gwvLGMhWt0GnJMdTlOcE3ILOF4EZxPORtzwkONY8=,1,22,31,female,3,2016-01-28
ryxW+98JYKMBjIiNjxlCOk+dBrPfx+fiDlpSnj42VbM=,0,14,20,male,7,2014-08-15
nH6uKrdoLV6clPHpvG7KRpvmvkUdMsm4pbJ6iZIb4Vc=,0,15,26,female,3,2012-03-07
A8ilMG0CMOY7xG6to++2sami3lI9lY/5xgI819sVo6A=,0,13,22,male,3,2013-02-23
e1SDhCeUD9ub+iID+4CQlQ9hjOjfyMNQFULcXzibnB8=,0,4,22,male,9,2011-09-28
coY7HGDOshamzsTXxApWF8NPwJNp2jDRqdsEN5OSCaY=,0,1,37,female,3,2016-04-22
PifHZF2w69OGliZa1PYCGoXXNrV6j63JzDQFFRwzanU=,0,13,36,male,9,2012-06-28
UniRfa6KSZN+qYCTVv8Obpn+raELOA5e5KxbfgYpi/0=,1,22,22,male,3,2015-08-18
0Wx+kSGI5os/zACo6rF2YqPyW4MUqu6Bedj1KNTRdKk=,0,18,30,male,7,2012-01-22
drPLiZlJYRiJWw1vU/9AiH7rON4SZSZtSL5VFkMqY44=,0,13,20,female,9,2013-10-10
kvVAmxhEYZZ4PfNdsxZvL73uLVbmn1n1Mn4I9fa/tjk=,0,22,34,female,9,2012-02-06
8o84AXbFAtuq809GjQpguFyeSiGM19sLz3ZaWAMmu+w=,0,5,29,male,3,2015-05-12
KPCfY3D8DW66pqF1IQeS9RkrSkFklqDpFaQF5ZY/w7E=,0,13,25,male,4,2016-10-01
+NhF4bk8Ew4FvxwgOjbk94EKTRRXib8y6Q+c7P8m6S8=,0,5,17,female,7,2015-06-16
wAkT4gO09KU/GNefm7niF3Fyj0HNP5G9vEb27QuLGH4=,0,5,23,male,3,2012-04-27
YTXQkRBR297Cq/tKvuQ35TmPFcgvKzlFIXycUC2dhrM=,0,4,29,male,9,2008-11-24
llbwhkfiotbzb2Ms+KK5Qyv8s2FzxD5m4E7OjwWN4Ic=,1,12,23,male,9,2017-03-25
8BCBa3t8KEclkyJlfTC9yt3wmbc52S4Oo+9/y4JqQ4k=,0,4,18,male,3,2015-07-06
u1fRYWmRhpHoWXxbllwKUkJWFKwrBu89ccQ5Gy1pZkk=,0,13,47,female,9,2007-06-08
/40WrngB+Ct1gCBZXYI+6F1cPXRH6g8NrZyol/10Sag=,0,13,26,male,9,2011-11-25
DLHMet6CSDVSPYVi77nkOg0ESXNrgqvKGq8tfslre6c=,0,13,26,male,9,2014-06-25
